,time,drink,amount
29109,12-26-2020 11:27,Whitecap Margarita,4.99
29110,12-30-2020 11:02,Clover Club,4.99
29111,12-26-2020 17:25,Bellini,2.99
29112,12-31-2020 07:54,Bijou,4.0
29113,12-28-2020 06:36,Queen Charlotte,8.0
29114,12-30-2020 02:06,Rum Toddy,4.2
29115,12-27-2020 19:25,Thai Iced Coffee,4.2
29116,12-26-2020 19:54,Iced Coffee Fillip,5.0
29117,12-27-2020 09:49,B-53,5.15
29118,12-31-2020 03:22,Irish Coffee,7.5
29119,12-28-2020 19:22,Munich Mule,12.0
29120,12-29-2020 17:34,Scooter,12.0
29121,12-30-2020 21:55,Bubble Gum,3.0
29122,12-30-2020 03:22,Pysch Vitamin Light,6.5
29123,12-30-2020 03:25,Chicago Fizz,5.5
29124,12-27-2020 23:05,Flying Scotchman,12.0
29125,12-27-2020 22:17,Limona Corona,4.2
29126,12-26-2020 09:25,Pysch Vitamin Light,6.5
29127,12-30-2020 01:34,Dirty Martini,2.99
29128,12-30-2020 07:10,Thai Iced Coffee,4.2
29129,12-30-2020 13:17,Owen's Grandmother's Revenge,8.0
29130,12-27-2020 12:32,Cuba Libra,2.99
29131,12-26-2020 16:15,Mulled Wine,11.0
29132,12-28-2020 11:42,Winter Rita,5.5
29133,12-27-2020 05:34,Sweet Sangria,4.0
29134,12-26-2020 17:18,Sidecar,11.0
29135,12-26-2020 13:49,Van Vleet,4.2
29136,12-25-2020 22:48,Valencia Cocktail,5.5
29137,12-27-2020 23:24,Pina Colada,5.5
29138,12-30-2020 18:12,Chicago Fizz,5.5
29139,12-28-2020 13:30,Oatmeal Cookie,4.99
29140,12-31-2020 05:27,Chicago Fizz,5.5
29141,12-27-2020 00:52,Dirty Martini,2.99
29142,12-28-2020 00:21,Thai Coffee,5.5
29143,12-26-2020 20:09,Pysch Vitamin Light,6.5
29144,12-27-2020 00:31,Vodka And Tonic,11.0
29145,12-30-2020 15:32,Snowday,6.5
29146,12-30-2020 01:48,Big Red,8.0
29147,12-31-2020 07:23,Lassi - Sweet,8.0
29148,12-29-2020 03:15,Jackhammer,3.5
29149,12-29-2020 18:40,Bob Marley,4.0
29150,12-30-2020 13:11,Sea breeze,8.0
29151,12-28-2020 07:57,Munich Mule,12.0
29152,12-27-2020 07:01,Afternoon,3.0
29153,12-29-2020 06:00,Frisco Sour,4.0
29154,12-27-2020 05:23,Chocolate Drink,12.0
29155,12-30-2020 12:45,Cuba Libra,2.99
29156,12-31-2020 07:09,Frosé,2.99
29157,12-28-2020 17:11,Cuba Libre,4.2
29158,12-30-2020 12:00,Zippy's Revenge,5.0
29159,12-26-2020 20:44,Ipamena,2.99
29160,12-29-2020 03:21,B-53,5.15
29161,12-29-2020 11:41,Rum Punch,3.5
29162,12-28-2020 18:05,Oatmeal Cookie,4.99
29163,12-28-2020 02:21,Damned if you do,6.5
29164,12-26-2020 18:18,The Laverstoke,7.5
29165,12-28-2020 23:31,Cuba Libra,2.99
29166,12-30-2020 22:58,Mint Julep,8.0
29167,12-28-2020 16:47,Scotch Sour,7.5
29168,12-28-2020 19:10,Cream Soda,5.15
29169,12-29-2020 03:50,Yoghurt Cooler,3.5
29170,12-29-2020 15:01,Dry Martini,8.0
29171,12-25-2020 23:47,Chicago Fizz,5.5
29172,12-30-2020 13:21,Grass Skirt,2.99
29173,12-31-2020 08:19,Chicago Fizz,5.5
29174,12-31-2020 08:01,Boston Sour,5.0
29175,12-30-2020 05:49,Godfather,6.5
29176,12-27-2020 16:33,Winter Rita,5.5
29177,12-25-2020 21:59,Cuba Libra,2.99
29178,12-29-2020 09:44,Frosé,2.99
29179,12-29-2020 14:24,Mojito,5.5
29180,12-29-2020 13:11,Cream Soda,5.15
29181,12-25-2020 18:23,Iced Coffee Fillip,5.0
29182,12-30-2020 00:27,Zimadori Zinger,12.0
29183,12-26-2020 01:01,B-53,5.15
29184,12-27-2020 06:36,Hawaiian Cocktail,6.5
29185,12-31-2020 10:11,Chicago Fizz,5.5
29186,12-29-2020 18:43,Mulled Wine,11.0
29187,12-28-2020 20:20,Coffee Liqueur,5.5
29188,12-31-2020 03:43,After sex,7.5
29189,12-26-2020 22:28,Cuba Libra,2.99
29190,12-29-2020 06:11,Bramble,4.2
29191,12-30-2020 22:37,Dry Rob Roy,5.5
29192,12-25-2020 20:28,Kill the cold Smoothie,11.0
29193,12-31-2020 06:59,Chicago Fizz,5.5
29194,12-28-2020 19:36,Thai Coffee,5.5
29195,12-25-2020 22:49,GG,12.0
29196,12-27-2020 00:25,The Philosopher,5.15
29197,12-28-2020 06:53,Veteran,8.0
29198,12-27-2020 16:02,Sangria,3.5
29199,12-31-2020 07:39,Caipirinha,3.5
29200,12-29-2020 21:02,Frisco Sour,4.0
29201,12-29-2020 15:58,Godfather,6.5
29202,12-31-2020 10:50,Pina Colada,5.5
29203,12-31-2020 20:48,Sweet Sangria,4.0
29204,12-27-2020 12:31,Pina Colada,5.5
29205,12-26-2020 15:12,Dry Martini,8.0
29206,12-28-2020 20:37,Victor,4.2
29207,12-28-2020 16:51,Honey Bee,3.0
29208,12-26-2020 16:51,A. J.,11.0
29209,12-26-2020 06:38,Yoghurt Cooler,3.5
29210,12-30-2020 19:55,Port Wine Flip,5.0
29211,12-28-2020 17:28,Chicago Fizz,5.5
29212,12-30-2020 18:36,Mulled Wine,11.0
29213,12-30-2020 14:37,Chicago Fizz,5.5
29214,12-28-2020 12:36,Frozen Daiquiri,4.99
29215,12-26-2020 23:06,Bramble,4.2
29216,12-28-2020 03:23,Dry Martini,8.0
29217,12-28-2020 09:51,Grass Skirt,2.99
29218,12-29-2020 07:47,Victor,4.2
29219,12-31-2020 09:41,Danbooka,4.99
29220,12-28-2020 20:26,Frisco Sour,4.0
29221,12-26-2020 22:40,Scotch Sour,7.5
29222,12-29-2020 22:33,Coffee Liqueur,5.5
29223,12-29-2020 21:25,Veteran,8.0
29224,12-27-2020 20:05,Vampiro,11.0
29225,12-27-2020 01:47,Jackhammer,3.5
29226,12-26-2020 19:33,Chicago Fizz,5.5
29227,12-31-2020 00:46,Fruit Cooler,8.0
29228,12-31-2020 21:12,Port Wine Flip,5.0
29229,12-28-2020 18:29,Kurant Tea,3.0
29230,12-28-2020 14:36,John Collins,6.5
29231,12-26-2020 10:23,Lemon Drop,2.99
29232,12-26-2020 12:58,Dry Martini,8.0
29233,12-30-2020 12:59,Orgasm,5.15
29234,12-31-2020 06:44,Kurant Tea,3.0
29235,12-31-2020 08:57,Sangria,3.5
29236,12-27-2020 23:28,Cuba Libra,2.99
29237,12-28-2020 11:00,Kill the cold Smoothie,11.0
29238,12-30-2020 03:06,Gin Fizz,2.99
29239,12-30-2020 17:03,Mango Mojito,7.5
29240,12-26-2020 23:13,Mother's Milk,5.0
29241,12-30-2020 10:25,Pina Colada,5.5
29242,12-30-2020 06:48,Yoghurt Cooler,3.5
29243,12-29-2020 13:31,Orgasm,5.15
29244,12-30-2020 18:09,Sweet Tooth,2.99
29245,12-31-2020 04:25,Grim Reaper,4.0
29246,12-28-2020 04:34,Mulled Wine,11.0
29247,12-27-2020 23:55,Casino Royale,11.0
29248,12-28-2020 22:35,Victor,4.2
29249,12-30-2020 09:57,Cuba Libra,2.99
29250,12-30-2020 10:44,Grim Reaper,4.0
29251,12-31-2020 14:34,Cuba Libra,2.99
29252,12-29-2020 19:37,Clover Club,4.99
29253,12-26-2020 04:16,Kurant Tea,3.0
29254,12-29-2020 10:21,Radioactive Long Island Iced Tea,7.5
29255,12-26-2020 08:00,Lassi - Sweet,8.0
29256,12-26-2020 22:54,Ace,12.0
29257,12-29-2020 19:26,Sweet Sangria,4.0
29258,12-28-2020 05:44,City Slicker,4.0
29259,12-28-2020 05:21,Holloween Punch,4.2
29260,12-29-2020 22:39,Cuba Libra,2.99
29261,12-26-2020 00:41,Pina Colada,5.5
29262,12-30-2020 21:06,Lemouroudji,5.15
29263,12-28-2020 14:18,Long Island Iced Tea,3.0
29264,12-27-2020 20:05,Kill the cold Smoothie,11.0
29265,12-30-2020 00:34,Bloody Mary,5.5
29266,12-30-2020 10:43,Shot-gun,7.5
29267,12-29-2020 07:26,Cuba Libra,2.99
29268,12-26-2020 07:15,Fruit Shake,5.5
29269,12-25-2020 17:08,Kurant Tea,3.0
29270,12-28-2020 05:00,Vermouth Cassis,12.0
29271,12-26-2020 16:43,Jelly Bean,3.0
29272,12-28-2020 23:41,Citrus Coke,5.15
29273,12-28-2020 09:39,Victory Collins,7.5
29274,12-30-2020 02:33,Cosmopolitan,2.99
29275,12-30-2020 11:37,Grim Reaper,4.0
29276,12-26-2020 00:32,Gin Fizz,2.99
29277,12-30-2020 16:54,Dry Martini,8.0
29278,12-28-2020 12:43,Irish Coffee,7.5
29279,12-27-2020 18:58,Cuba Libra,2.99
29280,12-29-2020 15:02,Barracuda,4.2
29281,12-29-2020 03:49,Citrus Coke,5.15
29282,12-30-2020 02:56,Cuba Libre,4.2
29283,12-25-2020 16:19,Frisco Sour,4.0
29284,12-26-2020 13:37,Royal Gin Fizz,7.5
29285,12-30-2020 17:14,Danbooka,4.99
29286,12-28-2020 19:11,Cuba Libra,2.99
29287,12-27-2020 13:40,Casa Blanca,5.15
29288,12-25-2020 23:42,Old Fashioned,5.5
29289,12-31-2020 22:05,Rusty Nail,4.0
29290,12-26-2020 12:59,Van Vleet,4.2
29291,12-27-2020 05:39,Oreo Mudslide,8.0
29292,12-28-2020 08:13,Irish Coffee,7.5
29293,12-31-2020 22:25,Frozen Daiquiri,4.99
29294,12-28-2020 11:51,Cuba Libra,2.99
29295,12-27-2020 12:05,Paradise,4.2
29296,12-26-2020 20:15,Mulled Wine,11.0
29297,12-31-2020 23:48,Mulled Wine,11.0
29298,12-28-2020 10:04,Kool-Aid Slammer,3.0
29299,12-29-2020 11:10,Dark Caipirinha,2.99
29300,12-26-2020 21:48,Cuba Libra,2.99
29301,12-31-2020 09:27,Waikiki Beachcomber,5.5
29302,12-29-2020 20:08,Corpse Reviver,5.15
29303,12-30-2020 00:53,Creme de Menthe,3.5
29304,12-26-2020 18:47,Jack's Vanilla Coke,6.5
29305,12-26-2020 04:26,Chicago Fizz,5.5
29306,12-30-2020 14:38,Dirty Nipple,3.5
29307,12-29-2020 08:56,Sweet Sangria,4.0
29308,12-30-2020 03:12,Dry Martini,8.0
29309,12-27-2020 11:38,Irish Spring,5.15
29310,12-29-2020 10:44,Cuba Libra,2.99
29311,12-26-2020 03:30,Yoghurt Cooler,3.5
29312,12-28-2020 13:23,Paradise,4.2
29313,12-25-2020 16:12,Grass Skirt,2.99
29314,12-26-2020 09:33,Old Fashioned,5.5
29315,12-30-2020 15:37,Dry Martini,8.0
29316,12-28-2020 19:28,Artillery,3.5
29317,12-27-2020 02:52,Irish Coffee,7.5
29318,12-26-2020 16:45,Grim Reaper,4.0
29319,12-30-2020 17:15,Clover Club,4.99
29320,12-27-2020 15:06,Waikiki Beachcomber,5.5
29321,12-29-2020 09:18,Dry Martini,8.0
29322,12-28-2020 01:27,Bellini,2.99
29323,12-26-2020 02:53,Cuba Libra,2.99
29324,12-31-2020 06:03,Monkey Gland,11.0
29325,12-29-2020 16:05,Bijou,4.0
29326,12-26-2020 13:26,Fahrenheit 5000,2.99
29327,12-30-2020 16:26,The Laverstoke,7.5
29328,12-27-2020 14:08,Chicago Fizz,5.5
29329,12-30-2020 05:34,Royal Gin Fizz,7.5
29330,12-28-2020 11:56,Horse's Neck,7.5
29331,12-26-2020 11:50,Egg Nog - Healthy,11.0
29332,12-29-2020 22:33,Dirty Martini,2.99
29333,12-28-2020 03:17,Kool First Aid,5.0
29334,12-31-2020 21:34,Broadside,5.5
29335,12-27-2020 13:00,Monkey Gland,11.0
29336,12-26-2020 04:28,After sex,7.5
29337,12-31-2020 20:00,New York Lemonade,5.15
29338,12-27-2020 21:14,Grim Reaper,4.0
29339,12-27-2020 04:59,Mother's Milk,5.0
29340,12-28-2020 21:59,Shot-gun,7.5
29341,12-26-2020 12:01,Cuba Libra,2.99
29342,12-30-2020 22:00,Citrus Coke,5.15
29343,12-31-2020 20:40,Chicago Fizz,5.5
29344,12-28-2020 01:28,Mint Julep,8.0
29345,12-27-2020 18:49,Bellini,2.99
29346,12-27-2020 02:51,Rusty Nail,4.0
29347,12-27-2020 02:28,Cuba Libra,2.99
29348,12-31-2020 18:24,Sangria,3.5
29349,12-31-2020 18:31,H.D.,7.5
29350,12-26-2020 06:15,Broadside,5.5
29351,12-29-2020 00:42,Fahrenheit 5000,2.99
29352,12-29-2020 09:11,Chocolate Drink,12.0
29353,12-26-2020 04:05,Hawaiian Cocktail,6.5
29354,12-31-2020 10:18,Cream Soda,5.15
29355,12-26-2020 20:53,Godfather,6.5
29356,12-25-2020 22:01,Pina Colada,5.5
29357,12-26-2020 19:28,Halloween Punch,8.0
29358,12-25-2020 23:43,Sidecar,11.0
29359,12-31-2020 10:42,Mai Tai,11.0
29360,12-26-2020 23:54,Cuba Libra,2.99
29361,12-29-2020 12:51,Fahrenheit 5000,2.99
29362,12-26-2020 07:04,Bora Bora,2.99
29363,12-26-2020 19:41,Orgasm,5.15
29364,12-28-2020 09:31,Pina Colada,5.5
29365,12-29-2020 06:12,Casino,6.5
29366,12-28-2020 08:38,Zippy's Revenge,5.0
29367,12-29-2020 12:11,Egg Cream,4.99
29368,12-26-2020 07:33,Chicago Fizz,5.5
29369,12-29-2020 15:08,Zippy's Revenge,5.0
29370,12-27-2020 04:02,Bramble,4.2
29371,12-31-2020 16:32,Gin Fizz,2.99
29372,12-30-2020 11:57,Chicago Fizz,5.5
29373,12-26-2020 19:14,Cuba Libra,2.99
29374,12-28-2020 02:31,Bora Bora,2.99
29375,12-30-2020 22:38,Zizi Coin-coin,5.0
29376,12-25-2020 19:34,Radioactive Long Island Iced Tea,7.5
29377,12-31-2020 22:17,Frisco Sour,4.0
29378,12-28-2020 04:41,B-53,5.15
29379,12-30-2020 09:03,Zimadori Zinger,12.0
29380,12-29-2020 02:33,Long Island Iced Tea,3.0
29381,12-27-2020 08:56,Dry Martini,8.0
29382,12-30-2020 15:03,Mocha-Berry,8.0
29383,12-29-2020 01:09,Jackhammer,3.5
29384,12-28-2020 01:19,Chicago Fizz,5.5
29385,12-30-2020 06:13,Sangria,3.5
29386,12-29-2020 12:23,Dry Martini,8.0
29387,12-29-2020 06:22,Danbooka,4.99
29388,12-31-2020 12:46,Radioactive Long Island Iced Tea,7.5
29389,12-29-2020 00:41,Long Island Iced Tea,3.0
29390,12-30-2020 02:14,Porto flip,4.99
29391,12-31-2020 19:41,Cream Soda,5.15
29392,12-31-2020 12:01,Bora Bora,2.99
29393,12-31-2020 00:33,Mango Mojito,7.5
29394,12-26-2020 00:23,Cuba Libra,2.99
29395,12-29-2020 14:51,Yoghurt Cooler,3.5
29396,12-31-2020 02:30,Snowball,11.0
29397,12-27-2020 21:03,Hemingway Special,3.5
29398,12-29-2020 00:59,Ziemes Martini Apfelsaft,4.0
29399,12-28-2020 12:25,Cuba Libra,2.99
29400,12-28-2020 21:16,Dry Martini,8.0
29401,12-26-2020 23:33,After sex,7.5
29402,12-27-2020 06:32,Negroni,2.99
29403,12-28-2020 00:08,Lone Tree Cooler,5.5
29404,12-30-2020 11:42,Pina Colada,5.5
29405,12-27-2020 19:49,Thai Coffee,5.5
29406,12-26-2020 02:58,Bramble,4.2
29407,12-29-2020 13:23,City Slicker,4.0
29408,12-29-2020 14:08,Dry Martini,8.0
29409,12-28-2020 03:28,Dark Caipirinha,2.99
29410,12-31-2020 00:11,New York Lemonade,5.15
29411,12-29-2020 18:47,Ipamena,2.99
29412,12-26-2020 12:25,Affair,8.0
29413,12-26-2020 02:21,Tequila Sour,5.15
29414,12-31-2020 08:09,Bora Bora,2.99
29415,12-28-2020 02:35,Waikiki Beachcomber,5.5
29416,12-29-2020 16:09,Mai Tai,11.0
29417,12-29-2020 15:19,Boston Sour,5.0
29418,12-26-2020 15:52,Sidecar,11.0
29419,12-31-2020 12:50,Iced Coffee Fillip,5.0
29420,12-28-2020 13:55,Bramble,4.2
29421,12-27-2020 00:48,Bloody Mary,5.5
29422,12-26-2020 05:14,Yellow Bird,8.0
29423,12-28-2020 17:34,Iced Coffee Fillip,5.0
29424,12-30-2020 08:29,City Slicker,4.0
29425,12-27-2020 20:06,Chicago Fizz,5.5
29426,12-27-2020 12:44,Victor,4.2
29427,12-28-2020 12:38,Sidecar,11.0
29428,12-26-2020 17:55,Lassi - Sweet,8.0
29429,12-30-2020 04:26,Lemouroudji,5.15
29430,12-27-2020 02:52,Lone Tree Cooler,5.5
29431,12-30-2020 20:39,Campari Beer,7.5
29432,12-27-2020 22:46,Scooter,12.0
29433,12-31-2020 01:27,Chicago Fizz,5.5
29434,12-26-2020 02:20,Cosmopolitan,2.99
29435,12-30-2020 01:09,Kool-Aid Slammer,3.0
29436,12-30-2020 20:29,Jackhammer,3.5
29437,12-28-2020 14:04,Talos Coffee,5.15
29438,12-28-2020 22:30,Shark Attack,6.5
29439,12-31-2020 02:03,Lone Tree Cooler,5.5
29440,12-27-2020 12:11,Chicago Fizz,5.5
29441,12-31-2020 19:04,Figgy Thyme,3.0
29442,12-30-2020 04:45,Quick-sand,4.0
29443,12-28-2020 17:47,Flying Dutchman,6.5
29444,12-29-2020 07:37,Afternoon,3.0
29445,12-26-2020 05:12,Bora Bora,2.99
29446,12-29-2020 05:19,Waikiki Beachcomber,5.5
29447,12-30-2020 15:56,Bramble,4.2
29448,12-31-2020 02:51,Tequila Sour,5.15
29449,12-31-2020 08:17,Ace,12.0
29450,12-30-2020 19:11,Owen's Grandmother's Revenge,8.0
29451,12-27-2020 16:01,Greyhound,4.99
29452,12-25-2020 16:06,Cuba Libra,2.99
29453,12-27-2020 16:17,Afternoon,3.0
29454,12-29-2020 00:03,Cosmopolitan,2.99
29455,12-28-2020 10:01,Gin Fizz,2.99
29456,12-29-2020 19:57,Citrus Coke,5.15
29457,12-25-2020 16:37,Dry Rob Roy,5.5
29458,12-27-2020 17:43,A. J.,11.0
29459,12-31-2020 02:09,Cuba Libra,2.99
29460,12-27-2020 13:26,Winter Rita,5.5
29461,12-30-2020 13:04,Frisco Sour,4.0
29462,12-30-2020 21:17,Tom Collins,5.5
29463,12-29-2020 16:44,Chicago Fizz,5.5
29464,12-25-2020 17:49,Vesuvio,3.0
29465,12-29-2020 15:01,Mojito,5.5
29466,12-29-2020 11:31,Lemouroudji,5.15
29467,12-27-2020 05:36,Pure Passion,2.99
29468,12-30-2020 07:32,Cuba Libra,2.99
29469,12-31-2020 07:12,Chicago Fizz,5.5
29470,12-31-2020 10:25,Kool-Aid Slammer,3.0
29471,12-31-2020 06:55,Bora Bora,2.99
29472,12-26-2020 15:27,Sweet Sangria,4.0
29473,12-30-2020 13:47,Mai Tai,11.0
29474,12-28-2020 17:57,Orange Oasis,4.99
29475,12-26-2020 21:27,Funk and Soul,5.15
29476,12-29-2020 03:33,Cuba Libra,2.99
29477,12-26-2020 08:18,Grim Reaper,4.0
29478,12-29-2020 14:03,Cuba Libra,2.99
29479,12-30-2020 10:24,Vodka And Tonic,11.0
29480,12-27-2020 18:44,Van Vleet,4.2
29481,12-29-2020 06:03,Gin Fizz,2.99
29482,12-28-2020 01:07,Bijou,4.0
29483,12-25-2020 20:14,Casa Blanca,5.15
29484,12-26-2020 08:42,Vodka And Tonic,11.0
29485,12-29-2020 10:31,Affinity,2.99
29486,12-26-2020 18:51,City Slicker,4.0
29487,12-28-2020 18:37,Death in the Afternoon,4.0
29488,12-26-2020 02:34,Whitecap Margarita,4.99
29489,12-28-2020 20:25,Loch Lomond,3.0
29490,12-30-2020 22:43,Monkey Gland,11.0
29491,12-25-2020 17:59,Chicago Fizz,5.5
29492,12-27-2020 16:34,Frisco Sour,4.0
29493,12-26-2020 12:52,Corn n Oil,8.0
29494,12-27-2020 12:58,Fahrenheit 5000,2.99
29495,12-27-2020 21:32,Hunter's Moon,3.0
29496,12-30-2020 21:38,Flaming Lamborghini,3.0
29497,12-27-2020 09:26,Frosé,2.99
29498,12-31-2020 23:16,Dry Martini,8.0
29499,12-26-2020 07:45,Chicago Fizz,5.5
29500,12-29-2020 21:57,Kill the cold Smoothie,11.0
29501,12-30-2020 21:58,Mother's Milk,5.0
29502,12-29-2020 17:21,Pina Colada,5.5
29503,12-28-2020 09:48,Chicago Fizz,5.5
29504,12-25-2020 21:38,Chicago Fizz,5.5
29505,12-26-2020 16:34,Affinity,2.99
29506,12-31-2020 17:08,Corpse Reviver,5.15
29507,12-27-2020 13:43,Scooter,12.0
29508,12-26-2020 10:16,Tequila Sour,5.15
29509,12-29-2020 11:34,Big Red,8.0
29510,12-27-2020 13:32,Thai Coffee,5.5
29511,12-28-2020 09:17,Bora Bora,2.99
29512,12-29-2020 07:33,Yellow Bird,8.0
29513,12-31-2020 12:56,Kiwi Papaya Smoothie,5.15
29514,12-31-2020 09:31,Long Island Iced Tea,3.0
29515,12-29-2020 00:55,Grizzly Bear,12.0
29516,12-28-2020 15:27,Zimadori Zinger,12.0
29517,12-30-2020 02:48,Long Island Iced Tea,3.0
29518,12-27-2020 00:16,Casino,6.5
29519,12-27-2020 13:53,Death in the Afternoon,4.0
29520,12-28-2020 12:33,Kill the cold Smoothie,11.0
29521,12-29-2020 17:54,Frisco Sour,4.0
29522,12-27-2020 21:14,Victory Collins,7.5
29523,12-30-2020 04:15,Yoghurt Cooler,3.5
29524,12-27-2020 18:46,Halloween Punch,8.0
29525,12-28-2020 23:48,Afternoon,3.0
29526,12-28-2020 13:25,Dark Caipirinha,2.99
29527,12-26-2020 11:42,Munich Mule,12.0
29528,12-26-2020 22:55,Cuba Libra,2.99
29529,12-26-2020 21:01,Thai Iced Coffee,4.2
29530,12-29-2020 17:27,Mocha-Berry,8.0
29531,12-31-2020 09:12,Bob Marley,4.0
29532,12-29-2020 13:43,Halloween Punch,8.0
29533,12-28-2020 00:56,Lemouroudji,5.15
29534,12-27-2020 09:21,Boston Sour,5.0
29535,12-27-2020 05:54,Kiwi Papaya Smoothie,5.15
29536,12-30-2020 13:49,Kool-Aid Slammer,3.0
29537,12-29-2020 15:18,Casino Royale,11.0
29538,12-28-2020 02:09,Orgasm,5.15
29539,12-29-2020 18:25,Chocolate Milk,5.15
29540,12-28-2020 06:28,Planter's Punch,5.0
29541,12-31-2020 18:46,Gin Fizz,2.99
29542,12-30-2020 06:33,Pina Colada,5.5
29543,12-31-2020 09:07,Cuba Libre,4.2
29544,12-27-2020 18:44,Afternoon,3.0
29545,12-28-2020 07:17,Jelly Bean,3.0
29546,12-28-2020 12:57,Orange Crush,5.5
29547,12-29-2020 08:33,Zippy's Revenge,5.0
29548,12-27-2020 11:28,Pina Colada,5.5
29549,12-26-2020 15:05,Cosmopolitan,2.99
29550,12-26-2020 03:06,Queen Charlotte,8.0
29551,12-28-2020 13:57,Chicago Fizz,5.5
29552,12-31-2020 06:54,Creme de Menthe,3.5
29553,12-31-2020 17:13,Casino,6.5
29554,12-25-2020 23:21,Pina Colada,5.5
29555,12-28-2020 13:24,Casino,6.5
29556,12-31-2020 16:56,Van Vleet,4.2
29557,12-31-2020 06:29,Port Wine Flip,5.0
29558,12-26-2020 15:07,Chicago Fizz,5.5
29559,12-26-2020 04:08,Sea breeze,8.0
29560,12-27-2020 02:52,Halloween Punch,8.0
29561,12-29-2020 05:34,Fruit Cooler,8.0
29562,12-28-2020 21:29,Turf Cocktail,12.0
29563,12-28-2020 19:08,Dry Martini,8.0
29564,12-27-2020 23:26,Kiwi Papaya Smoothie,5.15
29565,12-31-2020 03:44,Grizzly Bear,12.0
29566,12-26-2020 16:36,Pineapple Gingerale Smoothie,4.2
29567,12-31-2020 16:11,Flying Dutchman,6.5
29568,12-28-2020 12:32,Chicago Fizz,5.5
29569,12-30-2020 02:54,Tom Collins,5.5
29570,12-26-2020 12:05,Honey Bee,3.0
29571,12-27-2020 11:02,Jewel Of The Nile,6.5
29572,12-30-2020 10:00,Cuba Libre,4.2
29573,12-26-2020 02:24,Thai Coffee,5.5
29574,12-27-2020 12:30,Tuxedo Cocktail,12.0
29575,12-29-2020 02:39,Mulled Wine,11.0
29576,12-28-2020 13:59,Long Island Iced Tea,3.0
29577,12-30-2020 13:19,Fahrenheit 5000,2.99
29578,12-26-2020 08:29,Fruit Shake,5.5
29579,12-25-2020 17:46,Tom Collins,5.5
29580,12-29-2020 10:44,Winter Rita,5.5
29581,12-26-2020 00:22,Valencia Cocktail,5.5
29582,12-31-2020 02:09,Rusty Nail,4.0
29583,12-29-2020 13:59,Fruit Flip-Flop,11.0
29584,12-28-2020 16:48,Mai Tai,11.0
29585,12-27-2020 07:46,Cream Soda,5.15
29586,12-30-2020 11:55,Shot-gun,7.5
29587,12-30-2020 13:50,Frisco Sour,4.0
29588,12-29-2020 22:16,Ace,12.0
29589,12-29-2020 20:27,Jack's Vanilla Coke,6.5
29590,12-26-2020 11:19,Tennesee Mud,6.5
29591,12-31-2020 07:25,Mai Tai,11.0
29592,12-27-2020 22:52,Casino Royale,11.0
29593,12-26-2020 18:23,Lemon Drop,2.99
29594,12-27-2020 21:22,Yoghurt Cooler,3.5
29595,12-29-2020 14:17,Creme de Menthe,3.5
29596,12-31-2020 18:06,Texas Rattlesnake,3.5
29597,12-27-2020 09:52,Thai Coffee,5.5
29598,12-29-2020 16:00,Grizzly Bear,12.0
29599,12-26-2020 17:23,Casino Royale,11.0
29600,12-30-2020 21:34,Bramble,4.2
29601,12-29-2020 20:43,H.D.,7.5
29602,12-25-2020 21:23,Cosmopolitan,2.99
29603,12-27-2020 03:49,Pink Panty Pulldowns,2.99
29604,12-29-2020 10:44,French Negroni,2.99
29605,12-26-2020 17:41,Cuba Libra,2.99
29606,12-29-2020 05:24,Sweet Tooth,2.99
29607,12-27-2020 05:54,Vodka And Tonic,11.0
29608,12-29-2020 11:16,Porto flip,4.99
29609,12-26-2020 08:44,Sidecar,11.0
29610,12-26-2020 07:43,Thai Iced Coffee,4.2
29611,12-31-2020 18:33,Adam,3.5
29612,12-29-2020 12:39,Bob Marley,4.0
29613,12-31-2020 11:10,Irish Spring,5.15
29614,12-30-2020 19:50,Dry Martini,8.0
29615,12-30-2020 01:49,Coffee Liqueur,5.5
29616,12-30-2020 18:04,Mango Mojito,7.5
29617,12-30-2020 18:04,Zizi Coin-coin,5.0
29618,12-26-2020 08:23,Cuba Libra,2.99
29619,12-30-2020 10:04,Gimlet,4.2
29620,12-31-2020 17:32,Irish Coffee,7.5
29621,12-28-2020 17:44,Radioactive Long Island Iced Tea,7.5
29622,12-30-2020 09:59,Limona Corona,4.2
29623,12-30-2020 14:28,Radioactive Long Island Iced Tea,7.5
29624,12-26-2020 11:35,Chicago Fizz,5.5
29625,12-29-2020 14:13,Broadside,5.5
29626,12-29-2020 10:54,Honey Bee,3.0
29627,12-28-2020 03:29,Oatmeal Cookie,4.99
29628,12-27-2020 12:14,Paradise,4.2
29629,12-28-2020 15:20,Death in the Afternoon,4.0
29630,12-25-2020 19:29,Pina Colada,5.5
29631,12-31-2020 15:56,Espresso Martini,11.0
29632,12-26-2020 16:08,Frisco Sour,4.0
29633,12-31-2020 08:22,Jackhammer,3.5
29634,12-25-2020 18:25,Pina Colada,5.5
29635,12-28-2020 13:52,Waikiki Beachcomber,5.5
29636,12-30-2020 21:54,Pina Colada,5.5
29637,12-26-2020 23:52,Veteran,8.0
29638,12-31-2020 17:45,Bellini,2.99
29639,12-29-2020 18:08,Valencia Cocktail,5.5
29640,12-28-2020 16:55,Bramble,4.2
29641,12-28-2020 20:13,Pina Colada,5.5
29642,12-31-2020 23:31,Cream Soda,5.15
29643,12-29-2020 08:33,Grasshopper,4.99
29644,12-27-2020 10:23,Valencia Cocktail,5.5
